7100773;Công Ty TNHH Dịch Vụ Vận Tải đồng Tiến;1801336966;51C đường 3/2, Phường Xuân Khánh, Q Ninh Kiều, TP Cần Thơ, Việt Nam;;
7100774;Lê Thị Nên;;6A/8 Lê Hồng Phong, P. Trà Nóc, Q. Bình Thủy, TP- Cần Thơ;;
7100775;Cửa Hàng Hải Hưng;1800492306;155 Đường 30/04, Q Ninh Kiều, TPCT;;
7100776;Công ty CP Tư Vấn và XD Khu Công Nghiệp Cần Thơ;1800530449;43/47 Đường 3/2, P. Xuân Khánh, Q. Ninh Kiều, TP- Cần Thơ;;
7100777;CN NH TMCP Đầu Tư Phát Triển Tây Nam;0100150619137;26-28 Nguyễn An Ninh, P Tân An, Q Ninh Kiều, TP Cần Thơ;;
7100778;Phạm Ngọc Hòa;;Thửa đất số 1418, TBĐ số 12, Khu TDC Dự án NCĐT, P. An Khánh, Q. Ninh Kiều, TPCT;;
7100779;Thiền Viện Trúc Lâm Phương Nam;;Xã Mỹ Khánh, H. Phong Điền, TP- Cần Thơ;;
7100780;Châu Minh Trung;;Lô 198, Đ. số 5, KDC Vạn Phát, P. Cái Khế, Q. Ninh Kiều, TP-CT;;
7100781;Ngô Văn Phận;;Số 28-B18, Đ.số 17, KDC Hưng Phú 1, P. Hưng Phú, Q. Cái Răng, TPCT;;
7100782;Chị Dung ( Người mua không lấy hóa đơn);;Đường Hoàng Quốc Việt, KV4, P. An Bình, Q. Ninh Kiều TPCT;;
7100783;Trịnh Văn Tiến;;67A Vành Đai Phi Trường, P. An Hòa, Q. Ninh Kiều, TP-Cần Thơ;;
7100784;Nguyễn Mạnh Tư;;Số nhà 145, Đ. Lê Hồng Phong, P. Trà An, Q. Bình Thủy, TP-Cần Thơ;;
7100785;Cty TNHH MTV Môi Trường và Tư Vấn Huấn Luyện Miền Nam;1801205547;2/8B/1, đường 3/2, khu vực 6, P Hưng Lợi, Q Ninh Kiều, TPCT;;
7100786;Phan Mỹ Nhung;1800131677-4;Chợ Sắt An Lạc, Q Ninh Kiều, TP Cần Thơ;;
7100787;Công Ty Cổ Phần Xây Dựng 759;1801340828;115/21/7 Khu Vực 1, Phường An Thới, Quận Bình Thủy, TP Cần Thơ;;
7100788;Nguyễn Thị Hồng Thắm;;138/89 Trần Hưng Đạo, P. An Nghiệp, Q. Ninh Kiều TP- Cần Thơ;;
7100789;Công ty TNHH Xây Dựng Thương Mại Thuận Thành;1800910874;131 Mậu Thân, P. An Hòa, Q. Ninh Kiều, TP- Cần Thơ;;
7100790;Phạm Ngọc Gác;;16 Nguyễn Thông, P. An Thới, Q. Bình Thủy, TP-Cần Thơ;;
7100791;Hoàng Thị Xuân;;95/42/6 Nguyễn Thông, P. An Thới, Q. Bình Thủy, Tp- Cần Thơ;;
7100792;Đoàn Hữu Ngọat;;Số nhà L39-51 KDC Ngân Thuận, P. Bình Thủy, Q. Bình Thủy, TP_CT;;
7100793;Nguyễn Hữu Danh;;234/76/9 Hoàng Quốc Việt, P. An Bình, Q. Ninh Kiều TP- Cần Thơ;;
7100794;Công ty TNHH MTV Ngọc Phương Nam;1801232004;45A3, KDC Hưng Phú 1, P. Hưng Phú, Q. Cái Răng, TP-Cần Thơ;;
7100795;Đào Vũ Hồng Ngọc;;102/42A Đường 3/2, Q Ninh Kiều, TPCT;;
7100796;Cao Thị Tai Nguyên;;Thửa đất số 251, Tờ BĐ số 20, Đ.Nguyễn Văn Cừ, KV3, P. An Khánh, Q. NK TPCT;;
7100797;Đoàn Kim Chi;;Số 115, Vành Đai Phi Trường, P. An Thới, Q. Bình Thủy, TPCT;;
7100798;Đàm Thị Thanh Thủy;;Số 107/116, Đường Hoàng Văn Thụ, P. An Cư, Q. Ninh Kiều TP- Cần Thơ;;
7100799;Công ty TNHH MTV XD TM và Dịch Vụ Nguyễn Long;1800817498;1/7B Lý Tự Trọng, P. An Phú, Q. Ninh Kiều, TP- Cần Thơ;;
7100800;Công ty TNHH MTV Dược Pha Nam Cần Thơ;1801272783;39A1, KDC 91B, P. An Khánh, Q. Ninh Kiều, TP- Cần Thơ;;
7100801;Công ty TNHH Xây Dựng Thương Mại Thép Tam Giang;1801327954;129 Đường Công Binh, P. Trà An, Q. Bình Thủy, TP- Cần Thơ;;
7100802;Trần Hữu Hòa;;24/11 Võ Thị Sáu, P. An Hội, Q. Ninh Kiều TP- Cần Thơ;;
7100803;Nguyễn Hữu Hiệu;;80 Đường Nguyễn Đệ, P. An Thới, Q. Bình Thủy, TP- Cần Thơ;;
7100804;Nguyễn Văn Thơm;;Nền 67,lô F32,Đường13, KTĐC Thới Nhựt, Lô 1A,P. An Khánh, Q.NK, TPCT;;
7100805;Lê Thị Nguyệt Hà;;27 Đường số 3, KV1, Khu TĐC Thới Nhựt, P. An Khánh, Q. NK, TPCT;;
7100806;Công ty TNHH MTV Đầu Tư và Xây Dựng Tân An;1801227727;38/95 Trương Định, P. An Cư, Q. Ninh Kiều TP- Cần Thơ;;
7100807;Trần Quốc Sử;;Số 311 Tờ BĐ số 9, Khu Dân Cư Mêtro, P. Hưng Lợi, Q. Ninh Kiều TPCT;;
7100808;Nguyễn Hải Yến;;L4-76 KDC Ngân Thuận, P. Bình Thủy, Q. Bình Thủy, TP-Cần Thơ;;
7100809;Doanh Nghiệp Tư Nhân Lê Trung;1800677681;25A/15, Lê Hồng Phong, P. Bình Thủy, Q. Bình Thủy, TP- Cần Thơ;;
7100810;Lưu Thị Thu;;95/3/23 Lê Hồng Phong, P. Trà An, Q. Bình Thủy, TP- Cần Thơ;;
7100811;Hoàng Thị Xuân;;95/42/6 CMT8, P. An Thới, Q. Bình Thủy, TP- Cần Thơ;;
7100812;Trầm Văn Hiền;;Lô số 19, Khu TĐC 923, KV7, P. An Bình, Q. Ninh Kiều TPCT;;
7100813;Nguyễn Thị út;1800870477;116 đường tầm vu, P Hưng Lợi, Q Ninh Kiều, TPCT;;
7100814;Tiệm điện Hải Hà;1800132536;Số5, Trần Hưng Đạo, Phường An Cư, Q Ninh Kiều, TP Cần Thơ;;
7100815;Văn Phòng Luật Sư Vạn Lý;1801224821;58C Hùng Vương, P Thới Bình, Q Ninh Kiều, TP Cần Thơ;;
7100816;CTy TNHH Một Thành Viên Sản Xuất TM Khang Hưng;1801223930;233/41P, Nguyễn Văn Cừ, P An Hòa, Q Ninh Kiều, TP Cần Thơ;;
7100817;Công ty TNHH Phạm Nguyễn;1800495089;U6 Khu A. Đường Mậu Thân, P. Xuân Khánh, Q. Ninh Kiều TP- Cần Thơ;;
7100818;Doanh Nghiệp Tư Nhân Nguyễn Tấn Phước;1800561479;5A/9 Tỉnh Lộ 918, P. Bình Thủy, Q. Bình Thủy, TP- Cần Thơ;;
7100819;Cao Thị Tài Nguyên;;Thửa đất 251, Tờ BĐ số 20, Nguyễn Văn Cừ, KV3, P. AK, Q. NK, TPCT;;
7100820;DNTN Đóng Tàu Thủy Thành Công;1800686220;Tổ 2, Khu Vực 3, P. Trà An, Q Bình Thủy, TP. Cần Thơ;;
7100821;Công ty TNHH Thương Mại Ngọc Thư;1801286017;23/6A Nguyễn Bỉnh Khiêm, P. Cái Khế, Q. Ninh Kiều TP- Cần Thơ;;
7100822;Đỗ Thanh Phong ( Cửa Hàng VLXD Nhi);;254 Cầu Ông Cò, KV Phú Quới, P. Thường Thạnh, Q. Cái Răng, TPCT;;
7100823;Công ty TNHH Thiên Xanh;1800700034;131 Mậu Thân, P. An Hòa, Q. Ninh Kiều TP- Cần Thơ;;
7100824;Lê Như Bửu Trân;;54/17 Trần Việt Châu, P. An Hòa, Q. Ninh Kiều TP- Cần Thơ;;
7100825;Nguyễn Thị Hồng Hạnh;;Thửa đất 1129, Tờ BĐ 34, KV2, P. An Bình, Q. Ninh Kiều TPCT;;
7100826;Công ty CP Đầu Tư và Tư Vấn Thiết Kế Xây Dựng 91;1800600960;10B1, Khu Dân Cư 91B, P. An Khánh, Q. Ninh Kiều TP- Cần Thơ;;
7100827;Doanh Nghiệp Tư Nhân Trang;1800458425;35A Lê Hồng Phong, P. Trà Nóc, Q. Bình Thủy, TP- Cần Thơ;;
7100828;Công Ty TNHH TM Dầu Khí Trần Ngô;1801316014;226C/5, KV5, P An bình, Q Ninh Kiều, TP Cần Thơ;;
7100829;Trần Văn Toản;;151/B1 Hẻm 17, Đường Trần Hoàng Na, P. Hưng Lợi, Q. Ninh Kiều TPCT;;
7100830;Công Ty TNHH MTV Tiến Thành Mekong;1800728424;332 Cách Mạng Tháng 8, P bùi Hữu Nghĩa, Q BT, TPCT;;
7100831;Công ty TNHH MTV Hữu Tâm;;;;
7100832;Nguyễn Công Danh;8056461536;116 Tầm Vu, P Hưng lợi, Q Ninh Kiều, TP Cần Thơ;;
7100833;Võ Thị Ngọc Trang;1800494920;Chợ sắt An Lạc, P An Lạc, Q Ninh Kiều, TPCT;;
7100834;Doanh Nghiệp TN Huỳnh Hiệp;1801043060;20/4 KV3 Bùi Hữu Nghĩa, P. Bình Thủy, Q. Bình Thủy, TPCT;;
7100835;Công ty CP Tư Vấn Thiết Kế và Xây Dựng Liên Thành;1801297795;756/6 Đường 922, KV5, P. Châu Văn Liêm, Q. Ô Môn, TP- Cần Thơ;;
7100836;Trần Hữu Quang Vinh;;Thửa số 495, Tờ bản đồ 69, KV5, P. An Bình, Q. Ninh Kiều TP- Cần Thơ;;
7100837;Lê Văn Luận;;;;
7100838;Phan Thế Huy;;;;
7100839;Công ty TNHH MTV Tư Vấn Đầu Tư Xây Dựng PCI;1801070233;234/81 Hoàng Quốc Việt, P. An Bình, Q. Ninh Kiều TP- Cần Thơ;;
7100840;DNTN Hoàng Đạo;1800282468;C 27 Lê Hồng Phong, P. Bình Thủy, Q. Bình Thủy, TP- Cần Thơ;;
7100841;Công ty TNHH Tân Thuận Trung;1801198593;ấp Thới Thuận Thị Trấn Cờ Đỏ, H. Cờ Đỏ, TP- Cần Thơ;;
7100842;Văn Công Dừa;;Thửa đất số 1322, Tờ BĐ số 12, ấp Mỹ Phước, Xã Mỹ Khánh, H. P. Điền TPCT;;
7100843;Công ty TNHH MTV XD TM DV Thu Ngân;1801276001;8/24 Trần Phú-KV3- Cồn Khương-P. Cái Khế, Q. Ninh Kiều TP Cần Thơ;;
7100844;Nguyễn Văn Hiếu;;Thửa số 1326, TBĐ số 12, ấp Mỹ Phước, Mỹ Khánh, H. Phong Điền TPCT;;
7100845;Trịnh Thị Tâm;;Thửa số 964, TBĐ số 17, KV Bình An, P. Long Hòa, Q. Bình Thủy, TPCT;;
7100846;Công ty CP Xây Dựng Thương Mại Hoàng Sơn;1800548982;Lô B 297-298 KDC 91, P. An Khánh, Q. Ninh Kiều TP. Cần Thơ;;
7100847;DNTN Văn Hùng;1801075545;218A Võ Văn Kiệt, KV Bình Nhựt, P. Long Hòa, Q. Bình Thủy, TP Cần Thơ;;
7100848;Công Ty Cổ Phần Thương Nghiệp Tổng Hợp Cần Thơ;1800271152;24-26 Phan Đình Phùng, Phương Tân An, Q. Ninh Kiều, TP Cần Thơ;;
7100849;Cỏ sở sửa chữa mua bán phụ tùng ô tô kim Thu;8199924775;61 Đường 3/2, P hưng Lợi, Q Ninh Kiều, TPCT;;
7100850;Lâm Quốc Trung;1800499679;Chợ sắt An Lạc, Q Ninh Kiều, TPCT;;
7100851;DNTN Gỗ Hoàng Vũ;1800658255;09, Tổ 66, KV9, P Hưng Phú, Q Cái Răng, TP Cần Thơ;;
7100852;Lý Lệ Quyên;1800467444;Chợ An Lạc, Q Ninh Kiều, TPCT;;
7100853;Nguyễn Hoài Thương;1800102147-4;28 Phan Bội Châu, P Tân An, Q Ninh Kiều, TP Cần Thơ;;
7100854;Công Ty TNHH Tùng Lâm;1800612282;ấp Nhơn Lộc1, Xã Nhơn ái, Huyện Phong điền, TP Cần Thơ;;
7100855;Nguyễn Thị Nga;8170020449;Chọ An Lạc, P An Lạc, Q Ninh Kiều, TP Cần Thơ;;
7100856;CN DNTN Xăng Dầu Ba Trà- Cửa hàng Xăng Dầu Thúy AN;1800601121-001;KV Thới Thạnh, Phường Thới Thuận, Q Thốt Nốt, TP Cần Thơ;;
7100857;Công ty CP Đầu Tư Xây Dựng và Thương Mại An Hưng;1801180074;G4 Khu DC Cái Sơn Hàng Bàng, P. An Khánh, Q. Ninh Kiều, TPCT;;
7100858;Huỳnh Thị Kim Huệ;;168/2 QL 1A, Yên Hòa, P. Lê Bình, Q. Cái Răng, TPCT;;
7100859;Lương Ngọc điệp;8035007473;116 Tầm Vu, P Hưng Lợi, Q Ninh Kiều, TPCt;;
7100860;Chi Cục Thi Hành án Dân Sự Quận Ninh Kiều;;Q. Ninh Kiều TPCT;;
7100861;Trần Thị Dựa;;Lô 03-05, KDC Thới Nhựt, P. An Khánh, Q. Ninh Kiều TPCT;;
7100862;DNTN Thương Mại Khang Thuận Phát;1801325724;159/4 Huỳnh Thúc Kháng, P. An Nghiệp, Q. Ninh Kiều TP- Cần Thơ;;
7100863;Trần Anh Chương;;ấp Mỹ Long, Xã Mỹ Khánh, H. Phong Điền , TP- Cần Thơ;;
7100864;Công ty TNHH Thiết Kế và Đầu Tư Xây Dựng Trấn Hải;1800943943;B 1331 Khu Dân Cư 91B, P, An Khánh, Q. Ninh Kiều TP-Cần Thơ;;
7100865;Công ty CP Đầu Tư và Xây Dựng Công Trình 72;1800278246;99, 101 Trần Hưng Đạo, P. An Phú, Q. Ninh Kiều TP- Cần Thơ;;
7100866;Công ty TNHH Kiến Gia Phát;1801035905;231A1 Khu Dân Cư 91B, P. An Khánh, Q. Ninh Kiều TP- Cần Thơ;;
7100867;Công ty Cổ Phần Thiết Kế Xây Dựng Nền Móng DFC;1800712939;22 Đại Lộ Hòa Bình, P. An Cư, Q. Ninh Kiều TP- Cần Thơ;;
7100868;Công ty TNHH MTV Xây Dựng Phúc Thanh Vinh;1801380041;22B5 Khu Dân Cư Hưng Phú 1, KV9, P. Hưng Phú, Q. Cái Răng, TP- Cần Thơ;;
7100869;Nguyễn Minh Khoa;;Tờ BĐ 12, Thửa 1344, KTĐC Chợ Mỹ Khánh, Xã Mỹ Khánh, H. Phong Điền TPCT;;
7100870;Lê Thị Duyên;;45 Hẻm 6 Mậu Thân, P. Xuân Khánh, Q. Ninh Kiều TP- Cần Thơ;;
7100871;Hoàng Ngọc Phú;;Tp- Cần Thơ;;
7100872;Công ty TNHH Một Thành Viên Xuân Khánh;1800635709;209, Đường 30/4, Phường Xuân Khánh, Q. Ninh Kiều TP- Cần Thơ, Việt Nam;;
7100873;Trần Văn Thành;;47 Lê Hồng Phong, P. Trà An , Q. Bình Thủy, TPCT;;
7100874;Doanh Nghiệp Tư Nhân Xuân Hồng Đạt;1801333203;410A Khu Vực 1, P. Ba Láng, Q. Cái Răng, TP- Cần Thơ;;
7100875;Công ty TNHH Thép Ngọc Tấn Phát;1801378860;192/24/17,Nguyễn Thông, P.An Thới, Q. Bình Thủy, TP Cần Thơ, Việt Nam;;
7100876;Doanh Nghiệp Tư Nhân Nam Phát;1800458457;40 Trần Hoàng Na, P. Hưng Lợi, Q. Ninh Kiều TP- Cần Thơ;;
7100877;Doanh Nghiệp Tư Nhân Định Nhân;1800535045;Số 164/7, Trần Ngọc Quế, P. Hưng Lợi, Q. Ninh Kiều, TP - Cần Thơ;;
7100878;Công Ty TNHH Viễn Thông TP;1800499397;81 CMT 8, P An Hoà, Q. Ninh jiều, TP Cần Thơ;;
7100879;Nguyễn Chánh Trung;;;;
7100880;Công ty TNHH Kinh Doanh Và Xây Lắp Bảo Hân;1801353351;115/7/11, CMT8, P. An Thới, Q. Bình Thủy, TP- Cần Thơ;;
7100881;DNTN Kinh Doanh Vật Liệu Xây Dựng Thanh Thy;1801308736;I5-02 ĐườngVõ Nguyên Giáp (QuangTrung),P.Phú Thứ, Q.Cái RăngTP.Cần Thơ;;
7100882;Công ty TNHH Xây Dựng Minh Đăng;1801232780;23/7 Lê Hồng Phong, P. Bình Thủy, Q. Bình Thủy, TP- Cần Thơ, Việt Nam;;
7100883;Đặng Tuấn Liệt;;Khu Vực Phú Lợi, P. Tân Phú, Q. Cái Răng, TP- Cần Thơ;;
7100884;DNTN Vật Liệu Xây Dựng Thanh Hương;1800393866;251/48 Trần Ngọc Quế, P. Xuân Khánh, Q. Ninh Kiều, TP- Cần Thơ;;
7100885;Công Ty TNHH An Tùng;1800725455;112D Trần Phú, P Cái Khế, Q Ninh Kiều, TP Cần Thơ;;
7100886;Người mua không cung cấp tên, địa chỉ, mã số thuế;;;;
7100887;Trần Thị Thu Thuỷ;1800131282-4;11 Điện Biên Phủ, Q Ninh Kiều, TPCT;;
7100888;Cửa hàngđiện công nghiệp 173;1800714277;173 Lý Tự Trọng, P An Phú, Q Ninh Kiều, TPCT;;
7100889;Garage 68;1800313236;68, đường 3/2, P. Xuân Khánh, Q Ninh Kiều, TPCT;;
7100890;Trương Thị Tuyết Mai;;Lô173 Thửa 628, TBĐ 34, Đ.số 7, KDC Cái Sơn Hàng Bàng, P. An Bình, Q. NK TPCT;;
7100891;Lâm Thị Vân;;124 Đường Nguyễn Đệ, P. An Thới, Q. Bình Thủy, TP-  Cần Thơ;;
7100892;Âu Thái Thái;;;;
7100893;Công ty TNHH Thương Mại Vạn Phúc;1800384886;411A, QL 1A, P. Lê Bình, Q. Cái Răng, TP- Cần Thơ;;
7100894;Lương Viết Huy;;44P/6, Khu Vực 3, P. An Khánh, Q. Ninh Kiều TP- Cần Thơ;;
7100895;Công ty TNHH Minh Lâm;1801141526;164/7 Đường Trần Ngọc Quế, P. Hưng Lợi, Q. Ninh Kiều, TP- Cần Thơ;;
7100896;Nguyễn Minh Tuấn;;Thửa 4133,Tờ BĐ35, KDC Cái Sơn Hàng Bàng(Khu B)P. An Bình, Q.NK, TPCT;;
7100897;Trần Xà Quang;;Lô 27, Đ số 11, Khu TĐC Thới nhật, KV4, P. An Khánh, Q. Ninh Kiều TPCT;;
7100898;Nguyễn Hữu Hiệu;;72A, Đường Nguyễn Đệ, P. An Thới, Q. Bình Thủy TPCT;;
7100899;Phan Thị Thu Dung;;140B/3A Nguyễn Văn Cừ( 3 Trần Văn Ơn), P. An Hòa, Q. Ninh Kiều TPCT;;
7100900;Nguyễn Việt Phượng;;Thửa 1644, TBĐ 12, Đường 6A, KV4, P. An Khánh, Q. Ninh Kiều, TPCT;;
7100901;Tô ánh Nguyệt;;84/24A CMT8, P. Bùi Hữu Nghĩa, Q. Bình Thủy, TPCT;;
7100902;Công ty TNHH MTV Cơ Khí Kỹ Thuật Huy Thông;1801323011;456A, CMT8, P. Bùi Hữu Nghĩa, Q. Bình Thủy, TP- Cần Thơ;;
7100903;Phạm Thanh Phong;;Khu Vực Thạnh Mỹ, P. Thường Thạnh, Q. Cái Răng, TP-CT;;
7100904;Lâm Thị Vân;;Số 124 Đ. Nguyễn Đệ, P. An Thới, Q. Bình Thủy, TP- Cần Thơ;;
7100905;Đặng Văn Hùng;;Thửa số 1332, TBĐ 12, Thuộc khu TĐC hai bên Đ. Nguyễn Văn Cừ, Mỹ Khánh, H. Phong Điền TPCT;;
7100906;Công ty Cổ Phần Đầu Tư Xây Dựng Thái Quảng;1800639968;495/5 Đường Trần Quang Diệu, P. An Thới, Q. Bình Thủy, TP- Cần Thơ;;
7100907;Trần Thúy Ngân;;LK5-70, KDC 12ha8, võ văn kiệt P. Long Hòa, Q. Bình Thủy, TPCT;;
7100910;Nguyễn Ngọc Lan;;C4- 16 KDC An Thới, CMT8, P. Bùi Hữu Nghĩa, Q. Bình Thủy TPCT;;
7100911;Chị Hồng ( Khách Hàng không nhận hóa đơn);;TP- Cần Thơ;;
7100912;Trần Văn Tính;;Số 311/35 Nguyễn Văn Cừ, P. An Hòa, Q. Ninh Kiều TPCT;;
7100913;Trần Văn Thành;;47 Lê Hồng Phong, P. Trà An, Q. Bình Thủy, TP-Cần Thơ;;
7100914;Nguyễn Đình Thông;;18/22/2 Đường Công Binh, P. Trà An, Q. Bình Thủy, TP- Cần Thơ;;
7100915;Công ty CP Tư Vấn Xây Dựng và TM Hoàng Tuấn;1801153112;191D/6A Trần Vĩnh Kiết, KV2, P. An Bình, Q. Ninh Kiều TP- Cần Thơ;;
7100916;Nguyễn Hoàng Phương;;36/2 Đường Nguyễn Việt Dũng, P. Lê Bình, Q. Cái Răng, TP- Cần Thơ;;
7100917;Công ty TNHH TM Quang Giàu;1800278133;65A Tầm Vu, P. Hưng Lợi, Q. Ninh Kiều TP- Cần Thơ;;
7100918;Nguyễn Thành Tài;;53 Đường 14, Khu TĐC Thới Nhựt, KV4, P. An Khánh, Q. Ninh Kiều TPCT;;
7100919;Trần Quốc Tuấn;;Thửa 1242, TBĐ số 16, Đ. vào làng hoa kiểng bà bộ, KV Bình An, P. Long Hòa, Q. BT TPCT;;
7100920;Lê Trung Kiên;;256/26/12 Võ Trường Toản, P. An Hòa, Q. Ninh Kiều TP- Cần Thơ;;
7100921;CH Nông Ngư Cơ Thành Phát II;1800191940-4;QL 91, P Thốt Nốt, TP Cần Thơ;;
7100922;Bùi Thế Tín;;Thửa 4134Tờ BĐ35, KDC Cái Sơn Hàng Bàng(Khu B)P. An Bình, Q.NK, TPCT;;
7100923;Công Ty TNHH Bán lẻ Phương Nam  - Chi Nhánh Cần Thơ;0312628590-001;06 Hoà Bình, P An Cư, Ninh Kiều, Cần Thơ;;
7100924;Công Ty TNHH MTV DV Nghiệp Phát;1801282421;212 CMT8, Phường Bùi Hữu Nghĩa, Q Bình Thuỷ, TPCT;;
7100925;Minh Khai Anh;1800131821;74/46 đường 30/4, P An Phú, Q Ninh kiều, TPCT;;
7100926;Lương Văn Sĩ;;;;
7100927;Nguyễn Thụy Nhã Trúc;;232/8A đường 30/4, P. Hưng Lợi , Q. Ninh Kiều TPCT;;
7100928;Nguyễn Thị Xuân Thảo;;232/8 đường 30/4, P. Hưng Lợi , Q. Ninh Kiều TPCT;;
7100929;Công ty TNHH MTV Xây Dựng Mai Hưng 12;1801303449;3198 ấp Phụng Thạnh, Xã Thạnh Tiến, H. Vĩnh Thạnh, TP- Cần Thơ;;
7100930;Trương Thị Tuyết Mai;;Lô 174 thửa 629, TBĐ 34, Đ. số 7( Đ. Xuân Thủy), KDC CSHB, P. An Bình, Q. NK,TPCT;;
7100931;Nguyễn Thị Ba;;Lô C2-30, Đ. số 6, ấp phú nhơn, xã đông phú, H. Châu Thành, Hậu Giang;;
7100932;Trịnh Thị Phương Liên;;103/29 Lý Tự Trọng, P. An Phú, Q. Ninh Kiều TPCT;;
7100933;Doanh Nghiệp TN Ngọc Ngân;1801168197;508 ấp Thạnh Lộc 2, Xã Trung An, Huyện Cờ Đỏ, TP- Cần Thơ;;
7100934;Công ty Cổ Phần Thành Thọ;1800625595;35-36, Quang Trung( KĐT Phú An), P.Phú Thứ, Q. Cái Răng, TP. Cần Thơ;;
7100935;Nguyễn Thị Mỹ Diệu;;Thửa 601, TBĐ 07, Đường số 4, KDC Thới Nhật 2, P. An Khánh, Q. NK, TPCT;;
7100936;Nguyễn Thanh Phong;;Lô EE-53 Đ. số 12, KDC lô số 49( CTCPĐT & XD8), P. Hưng Thạnh, Q. Cái Răng, TPCT;;
7100937;Công ty TNHH MTV TM DV XD Phạm Hoàng Quân;1801315814;86 Nguyễn Trãi, P. Cái Khế, Q. Ninh Kiều TP. Cần Thơ;;
7100938;Công ty Cổ Phần Đầu Tư  Xây Dựng Tấn Long;1801334944;64A4/3A, KDC Lợi Dũ A, P. An Bình, Q. Ninh Kiều TP. Cần Thơ;;
7100939;Hoàng Văn Đạo;;28/15 Đường Lê Hồng Phong, P. Bình Thủy, Q. Bình Thủy, TP. Cần Thơ;;
7100940;Thái Thùy Diễm Liên;;78B5, Lô số 3A, KDC Hưng Phú 1, P. Hưng Phú, Q. Cái Răng, TPCT;;
7100941;Lê Ngọc Vinh;;Thửa số 207, TBĐ 105, Hẻm 249 Đ. Trần Quang Diệu, KV4, P. An Thới, Q. Bình Thủy, TPCT;;
7100942;Lê Đình Đức;;25/15, Lê Hồng Phong, P. Bình Thủy, Q. Bình Thủy, TP. Cần Thơ;;
7100943;Chu Quang Triều;;Thửa 1776 tờ BĐ số 33, KDC Hưng Phú, P. Hưng Phú, Q. Cái Răng TPCT;;
7100944;Lại Thị Lan;;57 Lê Hồng Phong, P. Trà An, Q. Bình Thủy, TPCT;;
7100945;Nguyễn Đình Thông;;18/22/2 Đường Công Binh, P. Trà An, Q. Bình Thủy, TPCT;;
7100946;Nguyễn Tân Quốc;;14 Nguyễn Đệ, P. An Hòa, Q. Ninh Kiều TPCT;;
7100947;Cao Đăng Lương;;172/13 Trần Quang Diệu, P. An Thới, Q. Bình Thủy, TPCT;;
7100948;Nguyễn Thị Ngọc Lam;;   H3, KV4, Đường Lê Hồng Phong, P. Trà An, Q. Bình Thủy, TPCT;;
7100949;Đào Thị Hương Mỹ;;Thửa L19, KhuTĐC12ha 8, Đ.VõV.Kiệt, KV Bình Thựt,P. L. Hòa, Q. BT-TPCT;;
7100950;Phạm Thanh Phong ( Khách hàng không nhận hóa đơn);;TP-Cần Thơ;;
7100951;Nguyễn Trung Thông;;Thửa số 1154, TBĐ số 53, KV4, P. An Bình Q. Ninh Kiều TP. Cần Thơ;;
7100952;Nguyễn Thanh Đoàn;;TP. Cân Thơ;;
7100953;Công ty TNHH Tư Vấn Xây Dựng Vĩnh Thuận Tiến;1801297724;403N/5 Nguyễn Văn Linh, P. An Khánh, Q. Ninh Kiều TP- Cần Thơ;;
7100954;Nguyễn Thị Nho;;C12 Chợ Mỹ Khánh, Xã Mỹ Khánh, H. Phong Điền, TP. Cần Thơ;;
7100955;Lê Văn Hóa;;172/7, Lê Bình, P. Hưng Lợi, Q. Ninh Kiều TP. Cần Thơ;;
7100956;Công ty TNHH XD Thương Mại Thuận Thành;1800910874;131, Mậu Thân, P. An Hòa, Q. Ninh Kiều TP. Cần Thơ;;
7100957;Trần Thị Mai;;Số 38, Tổ 6, ấp Mỹ Lộc, Xã Mỹ Khánh, H. Phong Điền, TP. Cần Thơ;;
7100958;Trần Thị Phụng Anh;;677 Tổ 3, KV1, P. Hưng Phú, Q. Cái Răng, TP. Cần Thơ;;
7100959;Lý Yến Minh;;Thửa 920, TBĐ 18, P. Hưng Thạnh, Q. Cái Răng, TP. Cần Thơ;;
7100960;Phan Thị Bạch Yến;;Thửa số 856, TBĐ 07, Khu thới Nhựt 2, P. An Khánh, Q. NK, TPCT;;
7100961;Công ty TNHH MTV Tuyết Lan;1801323815;106C/91B;;
7100962;Công ty TNHH Xây Dựng Thương Mại Xuân Cát;1801110729;21, Đ. số 2, KDC Thới Nhựt 2, P. An Khánh, Q. Ninh Kiều, TP. Cần Thơ;;
7100963;Công ty TNHH Đức Thành;1800660751;118/14, Trần Phú, P. Cái Khế, Q. Ninh Kiều, TP. Cần Thơ;;
7100964;Công ty TNHH MTV TM Khang Thuận Phát;1801325724;159/4, Huỳnh Thúc Kháng, P. An Nghiệp, Q. Ninh Kiều TP. Cần Thơ;;
7100965;Lê Ngọc Hoá;;Bình thuỷ, TP Cần Thơ;;
7100966;CH trang Bị BHLĐ và nón Bảo Hiểm An Toàn;1800444133;16 Lý tự Trọng, P An Cư, Q Ninh kiều, TPCT;;
7100967;Khai Thi út;1800149240;36 Nguyễn An Ninh, P Tân An, Q Ninh Kiều, TPCT;;
7100968;Lý thị Hai;1800131243;Chợ sắt an lạc, Q. Ninh Kiều, TPCT;;
7100969;Cửa hàng KD Phụ tùng máy tàu xe Sữ Ngọc Mỹ;1801231794;37 điện biên phủ, P An lạc, Q ninh kiều, Tp Cần thơ;;
7100970;Công Ty TNHH một Thành Viên Khang Hào;1801386879;37 điện biên phủ, P An Lạc, Q Ninh kiều, TPCT;;
